user_id,show_name,genre,watch_time_minutes,date
U0326,Breaking Bad,Drama,80,2025-01-07
U0624,Breaking Bad,Drama,70,2025-03-01
U1906,Dark,Mystery,11,2025-02-09
U1990,Friends,Comedy,49,2025-01-08
U0766,Narcos,Crime,78,2025-03-01
U1857,Peaky Blinders,Crime,69,2025-02-12
U1122,Breaking Bad,Drama,44,2025-02-15
U1936,Loki,Fantasy,22,2025-01-16
U0864,Narcos,Crime,16,2025-01-18
U0572,The Boys,Action,41,2025-01-27
U0719,Stranger Things,Sci-Fi,33,2025-02-21
U0108,Loki,Fantasy,24,2025-02-20
U0698,Stranger Things,Sci-Fi,18,2025-01-23
U0386,Friends,Comedy,80,2025-01-12
U1982,Peaky Blinders,Crime,59,2025-01-25
U0885,Narcos,Crime,50,2025-01-04
U1613,Stranger Things,Sci-Fi,47,2025-02-15
U1124,The Witcher,Fantasy,44,2025-02-26
U0467,Narcos,Crime,38,2025-01-07
U1529,Loki,Fantasy,23,2025-02-19
U0384,The Boys,Action,40,2025-01-04
U0286,Friends,Comedy,43,2025-01-23
U1795,Breaking Bad,Drama,83,2025-01-07
U0490,Money Heist,Action,26,2025-02-06
U0151,Money Heist,Action,37,2025-01-31
U0692,The Witcher,Fantasy,38,2025-01-16
U1553,Narcos,Crime,76,2025-02-09
U1264,Money Heist,Action,32,2025-01-31
U1303,Breaking Bad,Drama,38,2025-02-26
U0576,The Boys,Action,90,2025-01-27
U0074,Friends,Comedy,86,2025-02-23
U0043,Loki,Fantasy,26,2025-02-19
U0850,Dark,Mystery,38,2025-03-02
U1782,Peaky Blinders,Crime,78,2025-02-25
U1840,The Boys,Action,37,2025-02-17
U1365,The Witcher,Fantasy,29,2025-02-16
U0971,The Witcher,Fantasy,49,2025-02-25
U1158,Breaking Bad,Drama,60,2025-01-07
U0379,Money Heist,Action,90,2025-01-10
U0734,Friends,Comedy,84,2025-02-21
U0704,Money Heist,Action,67,2025-03-01
U0724,Loki,Fantasy,22,2025-01-12
U0124,The Boys,Action,74,2025-01-31
U1949,Narcos,Crime,83,2025-02-24
U0260,Narcos,Crime,88,2025-02-20
U1205,The Witcher,Fantasy,37,2025-02-12
U1060,Breaking Bad,Drama,18,2025-01-04
U1628,The Witcher,Fantasy,37,2025-01-09
U0350,Narcos,Crime,64,2025-01-19
U0392,Money Heist,Action,56,2025-01-22
U0213,The Witcher,Fantasy,48,2025-01-11
U0999,Dark,Mystery,32,2025-02-16
U0827,Breaking Bad,Drama,44,2025-01-11
U1064,The Boys,Action,74,2025-01-31
U1516,Money Heist,Action,69,2025-02-03
U0666,Peaky Blinders,Crime,64,2025-02-11
U1199,Money Heist,Action,35,2025-01-14
U0513,Dark,Mystery,67,2025-02-19
U1353,Stranger Things,Sci-Fi,63,2025-03-02
U0656,Peaky Blinders,Crime,58,2025-02-03
U1655,Peaky Blinders,Crime,55,2025-01-04
U1406,Peaky Blinders,Crime,90,2025-02-16
U1708,Dark,Mystery,61,2025-02-02
U0952,Friends,Comedy,31,2025-02-03
U1654,Loki,Fantasy,21,2025-02-09
U0685,Stranger Things,Sci-Fi,86,2025-01-18
U1688,Breaking Bad,Drama,31,2025-02-18
U1327,Peaky Blinders,Crime,13,2025-01-18
U0849,The Witcher,Fantasy,49,2025-01-17
U1075,Breaking Bad,Drama,84,2025-01-10
U1553,Narcos,Crime,32,2025-01-17
U0710,Stranger Things,Sci-Fi,54,2025-02-03
U1193,Money Heist,Action,48,2025-02-26
U0938,Narcos,Crime,84,2025-01-28
U1405,Stranger Things,Sci-Fi,60,2025-01-09
U0081,Peaky Blinders,Crime,62,2025-01-08
U1813,Dark,Mystery,42,2025-01-16
U1906,Narcos,Crime,19,2025-02-20
U1238,Breaking Bad,Drama,41,2025-02-11
U0443,Narcos,Crime,62,2025-01-27
U1904,Friends,Comedy,86,2025-02-27
U1163,Loki,Fantasy,50,2025-01-29
U1374,Friends,Comedy,65,2025-02-19
U1988,Narcos,Crime,77,2025-02-19
U0138,Dark,Mystery,56,2025-02-13
U0781,Money Heist,Action,75,2025-01-07
U1889,The Boys,Action,76,2025-02-07
U0400,Narcos,Crime,87,2025-02-02
U0684,The Witcher,Fantasy,15,2025-01-14
U1485,Narcos,Crime,28,2025-01-12
U0779,Friends,Comedy,22,2025-01-19
U1165,Friends,Comedy,59,2025-02-14
U1431,Breaking Bad,Drama,14,2025-01-13
U0347,Stranger Things,Sci-Fi,44,2025-02-03
U0556,Dark,Mystery,32,2025-02-04
U1608,The Witcher,Fantasy,78,2025-01-06
U1347,Peaky Blinders,Crime,25,2025-02-10
U0878,Friends,Comedy,84,2025-01-14
U1466,Narcos,Crime,50,2025-01-24
U1631,Peaky Blinders,Crime,67,2025-02-21
U1938,Peaky Blinders,Crime,82,2025-02-08
U0139,Friends,Comedy,66,2025-01-06
U0176,Dark,Mystery,31,2025-02-06
U0893,Dark,Mystery,19,2025-02-03
U1028,Friends,Comedy,68,2025-02-21
U0336,Money Heist,Action,25,2025-02-28
U1957,Dark,Mystery,22,2025-01-05
U1330,Friends,Comedy,14,2025-01-08
U0866,The Witcher,Fantasy,88,2025-01-30
U1554,Stranger Things,Sci-Fi,57,2025-01-16
U1397,Peaky Blinders,Crime,81,2025-01-23
U0855,Peaky Blinders,Crime,40,2025-02-20
U1030,Peaky Blinders,Crime,36,2025-02-22
U1014,Breaking Bad,Drama,85,2025-02-15
U0771,Dark,Mystery,75,2025-02-18
U1744,Loki,Fantasy,30,2025-02-20
U0602,Dark,Mystery,45,2025-02-01
U1314,Money Heist,Action,84,2025-01-19
U0900,The Witcher,Fantasy,47,2025-01-13
U1948,Stranger Things,Sci-Fi,51,2025-01-15
U1449,Stranger Things,Sci-Fi,41,2025-01-09
U1993,Loki,Fantasy,25,2025-01-14
U1210,Narcos,Crime,59,2025-01-08
U0303,Money Heist,Action,23,2025-01-11
U0154,The Witcher,Fantasy,12,2025-01-07
U0330,Stranger Things,Sci-Fi,75,2025-02-26
U0439,Stranger Things,Sci-Fi,75,2025-01-21
U1611,Peaky Blinders,Crime,19,2025-03-01
U1283,The Witcher,Fantasy,59,2025-01-28
U0470,Loki,Fantasy,29,2025-03-02
U1324,Friends,Comedy,53,2025-01-24
U1537,Loki,Fantasy,21,2025-02-26
U0561,Peaky Blinders,Crime,11,2025-01-04
U1236,Dark,Mystery,63,2025-01-17
U1164,Narcos,Crime,45,2025-01-12
U1493,Narcos,Crime,68,2025-01-19
U0275,Money Heist,Action,85,2025-01-21
U0630,Dark,Mystery,15,2025-01-31
U0911,The Witcher,Fantasy,43,2025-01-01
U1500,Stranger Things,Sci-Fi,68,2025-01-26
U1938,Breaking Bad,Drama,12,2025-01-07
U1602,Friends,Comedy,30,2025-03-01
U1791,Dark,Mystery,14,2025-01-30
U0190,The Witcher,Fantasy,18,2025-01-29
U1501,Narcos,Crime,36,2025-01-03
U0833,Breaking Bad,Drama,49,2025-01-14
U1093,The Witcher,Fantasy,79,2025-02-19
U0500,Breaking Bad,Drama,16,2025-01-09
U1457,Money Heist,Action,32,2025-01-24
U0402,Breaking Bad,Drama,26,2025-02-20
U0968,Breaking Bad,Drama,41,2025-02-01
U1777,The Boys,Action,74,2025-03-02
U1283,Peaky Blinders,Crime,66,2025-01-11
U1847,Friends,Comedy,84,2025-02-13
U0886,Stranger Things,Sci-Fi,37,2025-02-15
U1348,Peaky Blinders,Crime,79,2025-01-26
U1770,Breaking Bad,Drama,71,2025-01-16
U1638,Stranger Things,Sci-Fi,19,2025-01-24
U0844,Breaking Bad,Drama,22,2025-01-01
U1388,Narcos,Crime,79,2025-01-30
U1635,Peaky Blinders,Crime,80,2025-01-29
U1593,Peaky Blinders,Crime,22,2025-02-14
U1747,The Boys,Action,40,2025-01-18
U1565,Peaky Blinders,Crime,57,2025-03-02
U0790,Dark,Mystery,32,2025-01-11
U0667,Narcos,Crime,83,2025-02-23
U1830,Dark,Mystery,21,2025-01-25
U0938,Peaky Blinders,Crime,12,2025-01-05
U0204,Stranger Things,Sci-Fi,33,2025-01-22
U0265,Peaky Blinders,Crime,23,2025-01-11
U1849,Stranger Things,Sci-Fi,81,2025-02-24
U1954,Narcos,Crime,70,2025-02-16
U1489,Friends,Comedy,42,2025-02-12
U1806,Stranger Things,Sci-Fi,80,2025-01-22
U1376,Dark,Mystery,25,2025-01-07
U1045,Loki,Fantasy,10,2025-01-05
U0011,Friends,Comedy,52,2025-02-14
U0146,The Witcher,Fantasy,37,2025-01-18
U1087,Stranger Things,Sci-Fi,68,2025-01-20
U1299,Stranger Things,Sci-Fi,45,2025-02-26
U1173,Breaking Bad,Drama,61,2025-01-12
U0512,Friends,Comedy,42,2025-01-14
U0891,Narcos,Crime,27,2025-02-23
U0946,Peaky Blinders,Crime,52,2025-02-16
U1247,Stranger Things,Sci-Fi,79,2025-02-13
U0418,Loki,Fantasy,56,2025-01-10
U1272,Loki,Fantasy,50,2025-01-14
U0091,Peaky Blinders,Crime,66,2025-02-23
U1958,The Witcher,Fantasy,82,2025-02-24
U1116,Money Heist,Action,68,2025-02-15
U0486,Breaking Bad,Drama,87,2025-02-08
U0956,Breaking Bad,Drama,12,2025-01-01
U1923,Stranger Things,Sci-Fi,44,2025-02-16
U0368,Dark,Mystery,86,2025-03-02
U0231,Narcos,Crime,65,2025-01-23
U0730,Money Heist,Action,69,2025-02-03
U0642,Dark,Mystery,87,2025-01-09
U0862,Money Heist,Action,76,2025-02-27
U1512,Stranger Things,Sci-Fi,45,2025-02-04
U0880,Money Heist,Action,49,2025-01-28
U0774,The Witcher,Fantasy,84,2025-02-11
U0195,Dark,Mystery,59,2025-01-08
U0639,Narcos,Crime,62,2025-01-16
U1157,Money Heist,Action,66,2025-02-05
U1630,Breaking Bad,Drama,22,2025-03-01
U0934,Dark,Mystery,51,2025-03-02
U1835,Friends,Comedy,76,2025-02-26
U1107,Stranger Things,Sci-Fi,32,2025-01-28
U0492,Peaky Blinders,Crime,44,2025-02-23
U0568,Money Heist,Action,23,2025-01-30
U0541,Friends,Comedy,80,2025-02-10
U1408,Money Heist,Action,70,2025-01-30
U0968,Peaky Blinders,Crime,62,2025-02-04
U0225,Loki,Fantasy,51,2025-02-07
U0035,Loki,Fantasy,87,2025-02-15
U0740,Loki,Fantasy,60,2025-03-01
U1687,Peaky Blinders,Crime,55,2025-02-22
U0452,Breaking Bad,Drama,22,2025-01-20
U0226,Breaking Bad,Drama,67,2025-01-16
U0391,Breaking Bad,Drama,83,2025-02-03
U0727,Stranger Things,Sci-Fi,78,2025-01-31
U1393,Breaking Bad,Drama,77,2025-01-25
U0462,Dark,Mystery,76,2025-01-29
U1837,The Witcher,Fantasy,39,2025-01-14
U0941,Stranger Things,Sci-Fi,66,2025-01-05
U0390,Narcos,Crime,23,2025-02-02
U0362,Dark,Mystery,26,2025-01-04
U1262,Narcos,Crime,26,2025-02-24
U1348,Narcos,Crime,27,2025-02-09
U1869,Narcos,Crime,49,2025-01-03
U0819,The Witcher,Fantasy,51,2025-01-13
U0536,Breaking Bad,Drama,50,2025-01-29
U1299,Dark,Mystery,61,2025-01-26
U0453,Stranger Things,Sci-Fi,87,2025-01-13
U0934,The Boys,Action,50,2025-02-14
U1069,The Witcher,Fantasy,11,2025-01-06
U1973,Loki,Fantasy,54,2025-01-29
U1456,Loki,Fantasy,57,2025-03-02
U1932,Peaky Blinders,Crime,76,2025-02-28
U0219,Stranger Things,Sci-Fi,64,2025-02-20
U1994,Loki,Fantasy,18,2025-01-06
U0282,Peaky Blinders,Crime,48,2025-02-22
U1021,The Boys,Action,36,2025-01-21
U1703,Peaky Blinders,Crime,11,2025-02-28
U0180,Money Heist,Action,88,2025-01-18
U1504,Narcos,Crime,24,2025-02-07
U1460,Stranger Things,Sci-Fi,86,2025-01-22
U0487,Dark,Mystery,21,2025-01-21
U1288,Breaking Bad,Drama,81,2025-02-24
U0884,Loki,Fantasy,26,2025-01-27
U0286,Stranger Things,Sci-Fi,72,2025-02-19
U1655,Friends,Comedy,67,2025-02-13
U0312,The Witcher,Fantasy,74,2025-01-07
U1367,Peaky Blinders,Crime,32,2025-01-21
U1092,Dark,Mystery,22,2025-01-04
U1163,The Boys,Action,38,2025-02-01
U0225,Loki,Fantasy,42,2025-02-04
U0221,Narcos,Crime,75,2025-02-10
U1576,Money Heist,Action,72,2025-02-25
U1125,Friends,Comedy,64,2025-02-12
U1470,Narcos,Crime,53,2025-01-03
U0129,Friends,Comedy,74,2025-02-08
U0639,Dark,Mystery,13,2025-02-09
U0226,The Boys,Action,78,2025-02-03
U0831,The Witcher,Fantasy,24,2025-02-14
U1172,The Witcher,Fantasy,70,2025-01-25
U1754,Narcos,Crime,23,2025-01-07
U1137,Breaking Bad,Drama,68,2025-02-13
U1228,Friends,Comedy,60,2025-02-28
U0328,Narcos,Crime,62,2025-01-22
U0906,Loki,Fantasy,73,2025-01-17
U1464,Money Heist,Action,40,2025-02-19
U0141,The Witcher,Fantasy,47,2025-02-19
U1291,Breaking Bad,Drama,84,2025-02-21
U0739,Peaky Blinders,Crime,70,2025-02-05
U0639,Loki,Fantasy,29,2025-01-17
U0145,Narcos,Crime,43,2025-02-10
U1250,The Boys,Action,56,2025-02-23
U1370,Loki,Fantasy,29,2025-01-06
U0025,Friends,Comedy,42,2025-01-11
U0497,Friends,Comedy,56,2025-02-09
U0094,Stranger Things,Sci-Fi,70,2025-02-04
U1798,Loki,Fantasy,29,2025-01-08
U1694,Narcos,Crime,90,2025-01-08
U1502,The Witcher,Fantasy,14,2025-02-08
U1904,Stranger Things,Sci-Fi,23,2025-02-16
U1743,The Boys,Action,72,2025-02-04
U0572,Narcos,Crime,49,2025-02-01
U1380,Friends,Comedy,13,2025-02-03
U1852,The Witcher,Fantasy,86,2025-02-04
U0229,The Boys,Action,49,2025-01-25
U0639,Peaky Blinders,Crime,82,2025-01-16
U0454,Loki,Fantasy,79,2025-01-19
U1217,Loki,Fantasy,18,2025-02-22
U0641,Loki,Fantasy,41,2025-02-18
U1385,Friends,Comedy,45,2025-02-06
U1863,Breaking Bad,Drama,57,2025-02-03
U1754,Peaky Blinders,Crime,85,2025-02-10
U1810,Dark,Mystery,62,2025-02-12
U1316,Dark,Mystery,74,2025-02-14
U1465,Dark,Mystery,86,2025-01-18
U1092,Narcos,Crime,51,2025-02-24
U1936,Breaking Bad,Drama,42,2025-01-25
U0277,Narcos,Crime,65,2025-01-12
U1256,The Witcher,Fantasy,33,2025-01-19
U1848,The Witcher,Fantasy,61,2025-02-06
U1062,Friends,Comedy,80,2025-02-03
U1231,Narcos,Crime,70,2025-01-28
U1858,Stranger Things,Sci-Fi,36,2025-01-22
U0312,Stranger Things,Sci-Fi,12,2025-02-23
U0896,Loki,Fantasy,12,2025-02-09
U1782,Breaking Bad,Drama,75,2025-02-12
U0689,Loki,Fantasy,22,2025-01-15
U0910,Money Heist,Action,41,2025-01-27
U0049,Stranger Things,Sci-Fi,15,2025-02-17
U1776,Dark,Mystery,52,2025-02-15
U1768,Dark,Mystery,51,2025-02-18
U0194,The Boys,Action,86,2025-01-05
U0104,Stranger Things,Sci-Fi,15,2025-01-12
U0433,The Boys,Action,15,2025-03-02
U0909,The Witcher,Fantasy,64,2025-01-23
U0831,Peaky Blinders,Crime,30,2025-02-10
U1442,Stranger Things,Sci-Fi,49,2025-02-10
U1628,Peaky Blinders,Crime,36,2025-02-09
U0983,Dark,Mystery,43,2025-01-21
U1762,Narcos,Crime,34,2025-02-17
U0990,Friends,Comedy,31,2025-02-10
U0132,Loki,Fantasy,32,2025-01-14
U0043,Loki,Fantasy,54,2025-01-02
U0447,Friends,Comedy,47,2025-01-23
U1519,Money Heist,Action,85,2025-01-13
U0041,Breaking Bad,Drama,12,2025-01-20
U0969,Loki,Fantasy,86,2025-01-22
U0893,Stranger Things,Sci-Fi,20,2025-02-20
U1570,Loki,Fantasy,15,2025-01-26
U1149,Friends,Comedy,55,2025-01-12
U1938,Breaking Bad,Drama,83,2025-01-07
U0883,Narcos,Crime,84,2025-01-03
U1351,Loki,Fantasy,64,2025-02-10
U0310,Stranger Things,Sci-Fi,26,2025-01-26
U0562,Narcos,Crime,20,2025-02-19
U1587,Friends,Comedy,65,2025-01-21
U0489,Narcos,Crime,64,2025-02-02
U0423,Narcos,Crime,53,2025-02-12
U1187,Breaking Bad,Drama,28,2025-01-06
U1447,Peaky Blinders,Crime,79,2025-02-18
U1584,Narcos,Crime,60,2025-01-10
U1587,The Witcher,Fantasy,28,2025-01-30
U1248,Peaky Blinders,Crime,66,2025-01-16
U1507,Money Heist,Action,10,2025-02-06
U1787,Friends,Comedy,79,2025-01-03
U1686,The Boys,Action,63,2025-01-25
U0773,The Boys,Action,37,2025-01-13
U0543,Friends,Comedy,67,2025-01-25
U0535,Stranger Things,Sci-Fi,11,2025-01-15
U0497,Stranger Things,Sci-Fi,72,2025-01-05
U0208,Narcos,Crime,58,2025-02-02
U1766,The Witcher,Fantasy,80,2025-03-02
U0583,The Boys,Action,80,2025-02-04
U0967,Money Heist,Action,83,2025-01-06
U0814,The Boys,Action,34,2025-01-25
U1634,The Witcher,Fantasy,49,2025-02-04
U0929,Loki,Fantasy,50,2025-01-17
U0753,Stranger Things,Sci-Fi,71,2025-02-25
U1693,Narcos,Crime,84,2025-02-11
U0669,Peaky Blinders,Crime,33,2025-02-17
U1404,Stranger Things,Sci-Fi,82,2025-01-27
U0762,Peaky Blinders,Crime,61,2025-01-29
U0679,Money Heist,Action,75,2025-02-02
U1808,Friends,Comedy,67,2025-01-04
U0031,Peaky Blinders,Crime,52,2025-01-23
U1211,Narcos,Crime,58,2025-02-07
U0584,Money Heist,Action,10,2025-01-19
U1863,Stranger Things,Sci-Fi,12,2025-01-28
U0449,Stranger Things,Sci-Fi,71,2025-02-13
U1891,Stranger Things,Sci-Fi,68,2025-03-01
U1502,The Witcher,Fantasy,81,2025-01-17
U1956,Loki,Fantasy,17,2025-01-02
U1865,Loki,Fantasy,69,2025-02-27
U0392,Loki,Fantasy,74,2025-01-30
U0610,Friends,Comedy,69,2025-02-20
U0791,Money Heist,Action,85,2025-01-11
U0809,Money Heist,Action,15,2025-02-21
U0144,Narcos,Crime,78,2025-02-22
U0977,Loki,Fantasy,38,2025-01-20
U0685,Friends,Comedy,65,2025-01-29
U0992,Dark,Mystery,55,2025-01-07
U0186,Loki,Fantasy,78,2025-01-01
U1085,Loki,Fantasy,18,2025-02-19
U1578,Stranger Things,Sci-Fi,55,2025-01-16
U1195,Narcos,Crime,39,2025-01-18
U1032,Dark,Mystery,53,2025-02-17
U1148,Money Heist,Action,31,2025-02-06
U1502,Money Heist,Action,42,2025-01-17
U1482,Dark,Mystery,17,2025-02-13
U0297,Loki,Fantasy,21,2025-02-06
U0748,Stranger Things,Sci-Fi,66,2025-01-03
U0688,The Boys,Action,82,2025-01-30
U0173,Narcos,Crime,75,2025-01-08
U1281,Friends,Comedy,33,2025-02-10
U0061,Peaky Blinders,Crime,57,2025-02-10
U0590,Money Heist,Action,60,2025-02-25
U0443,Peaky Blinders,Crime,71,2025-02-22
U0821,The Witcher,Fantasy,63,2025-02-18
U0203,Narcos,Crime,71,2025-01-27
U1150,Loki,Fantasy,28,2025-02-01
U1525,The Boys,Action,20,2025-01-04
U0020,Dark,Mystery,61,2025-01-21
U1124,Stranger Things,Sci-Fi,63,2025-01-06
U1336,Breaking Bad,Drama,35,2025-01-08
U0343,Dark,Mystery,85,2025-01-21
U0737,Dark,Mystery,54,2025-01-10
U0956,Breaking Bad,Drama,31,2025-02-08
U1852,Money Heist,Action,61,2025-01-08
U1092,The Witcher,Fantasy,17,2025-02-19
U1894,Stranger Things,Sci-Fi,13,2025-01-25
U1671,Friends,Comedy,90,2025-02-18
U0459,Breaking Bad,Drama,78,2025-01-11
U1731,Breaking Bad,Drama,28,2025-01-14
U1976,The Boys,Action,78,2025-01-23
U1482,Money Heist,Action,25,2025-02-14
U1703,Stranger Things,Sci-Fi,60,2025-02-11
U0041,Loki,Fantasy,67,2025-01-17
U0877,The Witcher,Fantasy,57,2025-02-03
U0931,The Witcher,Fantasy,42,2025-01-27
U1010,Money Heist,Action,37,2025-02-02
U1447,Friends,Comedy,31,2025-02-02
U1923,The Boys,Action,34,2025-02-21
U1059,Breaking Bad,Drama,18,2025-02-06
U1524,Money Heist,Action,84,2025-01-14
U1016,The Witcher,Fantasy,39,2025-03-01
U1598,Breaking Bad,Drama,27,2025-01-01
U1221,Dark,Mystery,21,2025-02-14
U0813,Friends,Comedy,75,2025-02-14
U1483,Loki,Fantasy,34,2025-02-11
U0832,The Witcher,Fantasy,60,2025-01-30
U1399,Breaking Bad,Drama,61,2025-02-25
U1680,Loki,Fantasy,23,2025-01-01
U1590,Peaky Blinders,Crime,75,2025-02-16
U1581,Breaking Bad,Drama,19,2025-02-13
U1647,Money Heist,Action,56,2025-02-28
U1046,Money Heist,Action,55,2025-02-15
U0847,Loki,Fantasy,13,2025-02-24
U0726,Breaking Bad,Drama,71,2025-02-08
U0853,The Boys,Action,35,2025-02-01
U0645,Dark,Mystery,82,2025-02-03
U0415,Friends,Comedy,26,2025-02-25
U1445,Peaky Blinders,Crime,20,2025-01-27
U0043,Peaky Blinders,Crime,66,2025-01-05
U0436,Narcos,Crime,70,2025-01-18
U1456,The Boys,Action,30,2025-02-25
U0358,Loki,Fantasy,62,2025-01-19
U0474,Money Heist,Action,65,2025-03-02
U1261,The Witcher,Fantasy,64,2025-01-07
U0398,The Boys,Action,51,2025-03-01
U0938,Narcos,Crime,70,2025-02-01
U1928,Friends,Comedy,88,2025-02-10
U0686,Peaky Blinders,Crime,38,2025-01-30
U1810,Loki,Fantasy,76,2025-02-25
U0125,Stranger Things,Sci-Fi,54,2025-01-30
U1935,Stranger Things,Sci-Fi,76,2025-02-20
U0913,Peaky Blinders,Crime,30,2025-02-15
U0511,The Boys,Action,52,2025-02-27
U1616,The Witcher,Fantasy,31,2025-01-19
U0790,Dark,Mystery,49,2025-01-01
U1477,Friends,Comedy,84,2025-02-08
U0562,Breaking Bad,Drama,80,2025-01-20
U1500,Breaking Bad,Drama,23,2025-02-14
U1144,Narcos,Crime,62,2025-01-20
U0721,Loki,Fantasy,27,2025-01-13
U1045,Narcos,Crime,77,2025-01-22
U0585,The Witcher,Fantasy,20,2025-02-06
U1811,Breaking Bad,Drama,83,2025-01-08
U1620,Breaking Bad,Drama,67,2025-01-14
U0448,Narcos,Crime,12,2025-03-01
U0285,Peaky Blinders,Crime,23,2025-01-14
U0980,Breaking Bad,Drama,26,2025-01-15
U1729,Narcos,Crime,16,2025-01-30
U1865,Dark,Mystery,84,2025-02-25
U0110,Money Heist,Action,86,2025-02-17
U0072,Dark,Mystery,55,2025-01-11
U1041,The Witcher,Fantasy,85,2025-02-25
U1100,The Witcher,Fantasy,36,2025-01-18
U0679,Money Heist,Action,74,2025-02-23
U0989,Peaky Blinders,Crime,71,2025-01-01
U1288,Friends,Comedy,38,2025-03-01
U0726,Friends,Comedy,75,2025-02-12
U1880,Loki,Fantasy,64,2025-01-10
U1152,The Boys,Action,25,2025-02-10
U1325,Peaky Blinders,Crime,54,2025-02-23
U1498,Loki,Fantasy,39,2025-02-08
U0185,The Boys,Action,26,2025-01-28
U1762,Narcos,Crime,53,2025-01-30
U0348,Money Heist,Action,44,2025-01-06
U0289,The Boys,Action,87,2025-01-18
U1268,Narcos,Crime,63,2025-01-16
U0645,Stranger Things,Sci-Fi,85,2025-01-05
U1208,Stranger Things,Sci-Fi,51,2025-01-17
U0522,Money Heist,Action,86,2025-02-24
U1822,Money Heist,Action,88,2025-01-17
U0403,Narcos,Crime,41,2025-01-16
U1373,The Boys,Action,48,2025-01-09
U1669,The Boys,Action,45,2025-03-01
U0437,The Witcher,Fantasy,30,2025-01-07
U0198,Stranger Things,Sci-Fi,83,2025-02-15
U1843,Narcos,Crime,42,2025-01-12
U1275,Narcos,Crime,84,2025-01-06
U0160,Friends,Comedy,19,2025-02-19
U1395,Peaky Blinders,Crime,32,2025-02-09
U0430,Loki,Fantasy,14,2025-01-05
U1655,The Boys,Action,15,2025-02-13
U1946,Stranger Things,Sci-Fi,88,2025-02-08
U0835,Dark,Mystery,79,2025-02-11
U0195,Breaking Bad,Drama,28,2025-01-12
U0639,Peaky Blinders,Crime,18,2025-02-28
U1972,Dark,Mystery,36,2025-01-02
U0322,Money Heist,Action,11,2025-02-19
U1261,Friends,Comedy,43,2025-02-18
U1317,The Witcher,Fantasy,18,2025-03-01
U1570,Money Heist,Action,15,2025-01-07
U0865,Money Heist,Action,67,2025-02-20
U0232,Dark,Mystery,61,2025-01-31
U0216,Loki,Fantasy,49,2025-02-13
U1932,Peaky Blinders,Crime,70,2025-02-05
U0410,Loki,Fantasy,64,2025-02-19
U1389,Loki,Fantasy,75,2025-01-07
U1245,Money Heist,Action,29,2025-01-29
U0868,Friends,Comedy,15,2025-01-13
U1189,Narcos,Crime,56,2025-01-13
U0467,The Witcher,Fantasy,68,2025-01-02
U1024,Peaky Blinders,Crime,32,2025-01-16
U1068,Friends,Comedy,65,2025-01-22
U0436,Friends,Comedy,41,2025-01-06
U1944,Peaky Blinders,Crime,50,2025-01-31
U1220,Peaky Blinders,Crime,23,2025-02-01
U1285,Dark,Mystery,52,2025-01-24
U1170,Breaking Bad,Drama,55,2025-02-20
U1555,Stranger Things,Sci-Fi,71,2025-02-01
U1582,Dark,Mystery,80,2025-02-03
U0797,Narcos,Crime,36,2025-02-18
U0569,Friends,Comedy,16,2025-02-27
U0284,Peaky Blinders,Crime,29,2025-01-24
U0459,Friends,Comedy,67,2025-02-15
U0188,Narcos,Crime,25,2025-02-14
U0633,Breaking Bad,Drama,33,2025-02-12
U0432,Peaky Blinders,Crime,48,2025-02-04
U0247,Stranger Things,Sci-Fi,61,2025-02-13
U1674,Peaky Blinders,Crime,13,2025-02-17
U0762,Stranger Things,Sci-Fi,29,2025-01-17
U0576,Friends,Comedy,32,2025-01-04
U1392,Peaky Blinders,Crime,22,2025-01-29
U1170,Breaking Bad,Drama,51,2025-01-02
U1463,Peaky Blinders,Crime,67,2025-01-21
U1684,Narcos,Crime,74,2025-02-08
U0145,Money Heist,Action,13,2025-02-03
U0940,Narcos,Crime,25,2025-01-29
U1165,Loki,Fantasy,39,2025-01-04
U0928,Friends,Comedy,48,2025-02-01
U0821,Narcos,Crime,87,2025-01-16
U1065,Loki,Fantasy,60,2025-02-24
U0963,The Witcher,Fantasy,32,2025-02-09
U0496,Breaking Bad,Drama,32,2025-03-01
U0914,Loki,Fantasy,79,2025-02-02
U1196,The Witcher,Fantasy,60,2025-01-23
U1139,Peaky Blinders,Crime,76,2025-02-09
U1634,The Boys,Action,26,2025-02-02
U0798,Narcos,Crime,77,2025-01-16
U0123,Loki,Fantasy,66,2025-02-17
U0248,Breaking Bad,Drama,48,2025-01-27
U0065,Narcos,Crime,82,2025-01-27
U1266,Friends,Comedy,44,2025-02-23
U0369,Friends,Comedy,35,2025-01-20
U1402,Stranger Things,Sci-Fi,20,2025-02-19
U0054,Stranger Things,Sci-Fi,69,2025-02-02
U0801,Peaky Blinders,Crime,77,2025-01-17
U0255,Money Heist,Action,19,2025-02-18
U1354,The Witcher,Fantasy,17,2025-01-22
U0588,Narcos,Crime,32,2025-02-19
U1889,The Boys,Action,81,2025-02-24
U1797,Stranger Things,Sci-Fi,46,2025-02-28
U0060,Loki,Fantasy,62,2025-01-20
U1980,Peaky Blinders,Crime,13,2025-02-02
U1702,Money Heist,Action,60,2025-02-17
U0208,Friends,Comedy,30,2025-02-20
U0928,Dark,Mystery,26,2025-02-07
U0454,Money Heist,Action,34,2025-02-21
U1424,Breaking Bad,Drama,73,2025-01-07
U0988,The Witcher,Fantasy,82,2025-03-01
U1572,Friends,Comedy,34,2025-02-28
